Mount	SIMS_ID	Fish_ID	Distance_um	Na/Ca	Mg/Ca	Mn/Ca	Sr/Ca	Ba/Ca	comment	
035	A	BH-93152	88.0	8.17E-03	1.22E-04	7.28E-05	3.64E-03	8.79E-06		
035	A	BH-93152	82.5	8.20E-03	1.15E-04	5.66E-05	3.79E-03	1.08E-05		
035	A	BH-93152	77.0	7.85E-03	1.15E-04	4.87E-05	3.83E-03	1.08E-05		
035	A	BH-93152	71.5	7.67E-03	1.08E-04	5.31E-05	3.86E-03	9.81E-06		
035	A	BH-93152	66.0	7.73E-03	1.07E-04	6.01E-05	3.82E-03	1.06E-05		
035	A	BH-93152	60.5	7.89E-03	1.25E-04	7.32E-05	3.65E-03	1.04E-05		
035	A	BH-93152	55.0	8.27E-03	1.25E-04	7.48E-05	3.70E-03	1.04E-05		
035	A	BH-93152	49.5	8.88E-03	1.47E-04	8.03E-05	3.97E-03	1.23E-05		
035	A	BH-93152	44.0	8.95E-03	1.38E-04	8.11E-05	4.04E-03	1.14E-05		
035	A	BH-93152	38.5	9.36E-03	1.29E-04	8.64E-05	4.18E-03	9.78E-06		
035	A	BH-93152	33.0	9.27E-03	1.45E-04	8.52E-05	3.74E-03	9.10E-06		
035	A	BH-93152	27.5	8.96E-03	1.31E-04	8.52E-05	3.55E-03	8.27E-06		
035	A	BH-93152	22.0	9.17E-03	1.35E-04	8.26E-05	3.55E-03	8.38E-06		
035	A	BH-93152	16.5	9.12E-03	1.46E-04	7.92E-05	4.01E-03	7.55E-06		
035	A	BH-93152	11.0	8.93E-03	1.06E-04	6.39E-05	4.08E-03	5.37E-06		
035	A	BH-93152	5.5	8.51E-03	1.28E-04	5.50E-05	3.66E-03	5.83E-06		
035	A	BH-93152	0.0	8.51E-03	1.15E-04	5.50E-05	3.61E-03	4.62E-06		
035	B	BH-92996	1463.0	9.05E-03	4.83E-05	2.54E-06	3.92E-03	8.37E-06		
035	B	BH-92996	1457.5	7.13E-03	4.29E-05	1.84E-06	3.31E-03	5.93E-06		
035	B	BH-92996	1452.0	6.27E-03	3.91E-05	3.89E-06	2.72E-03	4.74E-06		
035	B	BH-92996	1446.5	6.76E-03	3.66E-05	4.44E-07	2.94E-03	4.58E-06		
035	B	BH-92996	1441.0	7.68E-03	4.29E-05	2.74E-06	2.90E-03	4.58E-06		
035	B	BH-92996	1435.5	8.36E-03	3.84E-05	3.23E-06	2.94E-03	4.07E-06		
035	B	BH-92996	1430.0	7.99E-03	3.23E-05	5.13E-06	2.96E-03	2.80E-06		
035	B	BH-92996	1424.5	7.99E-03	3.83E-05	5.13E-06	3.07E-03	2.80E-06		
035	B	BH-92996	1419.0	8.48E-03	4.30E-05	8.48E-06	3.25E-03	2.23E-06		
035	B	BH-92996	1413.5	7.87E-03	4.99E-05	4.50E-06	3.25E-03	3.05E-06		
035	B	BH-92996	1408.0	8.74E-03	5.44E-05	2.50E-06	3.20E-03	3.51E-06		
035	B	BH-92996	1402.5	7.63E-03	6.13E-05	2.55E-06	3.57E-03	3.78E-06		
035	B	BH-92996	1397.0	7.61E-03	5.02E-05	2.55E-06	3.34E-03	3.78E-06		
035	B	BH-92996	1391.5	6.69E-03	5.70E-05	4.46E-06	2.86E-03	2.14E-06		
035	B	BH-92996	1386.0	6.83E-03	7.38E-05	7.50E-06	2.86E-03	2.73E-06		
035	B	BH-92996	1380.5	6.29E-03	6.26E-05	8.86E-06	2.50E-03	1.30E-06		
035	B	BH-92996	1375.0	7.65E-03	7.62E-05	1.17E-05	2.95E-03	1.38E-06		
035	B	BH-92996	1369.5	7.30E-03	7.50E-05	1.09E-05	2.99E-03	1.07E-06		
035	B	BH-92996	1364.0	5.20E-03	5.50E-05	8.25E-06	2.50E-03	8.32E-07		
035	B	BH-92996	1358.5	6.75E-03	6.51E-05	1.07E-05	3.01E-03	1.50E-06		
035	B	BH-92996	1353.0	6.20E-03	6.00E-05	7.80E-06	2.77E-03	1.58E-06		
035	B	BH-92996	1347.5	7.01E-03	6.43E-05	8.37E-06	2.76E-03	2.54E-06		
035	B	BH-92996	1342.0	7.56E-03	6.44E-05	1.16E-05	2.82E-03	2.08E-06		
035	B	BH-92996	1336.5	7.56E-03	8.18E-05	1.25E-05	3.13E-03	2.03E-06		
035	B	BH-92996	1331.0	7.90E-03	8.73E-05	1.92E-05	3.63E-03	2.12E-06		
035	B	BH-92996	1325.5	8.16E-03	1.04E-04	1.92E-05	4.12E-03	2.12E-06		
035	B	BH-92996	1320.0	7.69E-03	1.06E-04	1.72E-05	4.12E-03	2.69E-06		
035	B	BH-92996	1314.5	7.15E-03	8.50E-05	1.41E-05	3.50E-03	2.74E-06		
035	B	BH-92996	1309.0	6.55E-03	5.97E-05	9.43E-06	3.39E-03	2.55E-06		
035	B	BH-92996	1303.5	6.82E-03	6.54E-05	1.03E-05	3.48E-03	2.62E-06		
035	B	BH-92996	1298.0	7.79E-03	6.44E-05	1.12E-05	3.36E-03	2.77E-06		
035	B	BH-92996	1292.5	7.60E-03	6.09E-05	1.03E-05	3.07E-03	2.39E-06		
035	B	BH-92996	1287.0	9.28E-03	1.02E-04	1.33E-05	4.32E-03	3.53E-06		
035	B	BH-92996	1281.5	8.42E-03	9.55E-05	1.29E-05	4.37E-03	3.20E-06		
035	B	BH-92996	1276.0	7.64E-03	1.04E-04	1.29E-05	4.43E-03	2.88E-06		
035	B	BH-92996	1270.5	7.64E-03	1.04E-04	1.82E-05	3.63E-03	2.26E-06		
035	B	BH-92996	1265.0	7.69E-03	1.02E-04	2.15E-05	3.67E-03	2.15E-06		
035	B	BH-92996	1259.5	7.04E-03	1.02E-04	2.20E-05	3.46E-03	2.50E-06		
035	B	BH-92996	1254.0	7.53E-03	9.76E-05	2.03E-05	3.22E-03	2.66E-06		
035	B	BH-92996	1248.5	6.99E-03	8.76E-05	1.82E-05	3.19E-03	2.66E-06		
035	B	BH-92996	1243.0	7.35E-03	9.85E-05	1.82E-05	3.66E-03	2.99E-06		
035	B	BH-92996	1237.5	6.99E-03	1.01E-04	1.82E-05	3.99E-03	2.62E-06		
035	B	BH-92996	1232.0	5.96E-03	8.60E-05	1.59E-05	3.82E-03	1.96E-06		
035	B	BH-92996	1226.5	5.96E-03	8.45E-05	1.84E-05	4.11E-03	1.96E-06		
035	B	BH-92996	1221.0	6.13E-03	6.10E-05	1.85E-05	3.81E-03	2.46E-06		
035	B	BH-92996	1215.5	6.10E-03	6.43E-05	1.83E-05	3.31E-03	2.78E-06		
035	B	BH-92996	1210.0	5.64E-03	7.34E-05	1.65E-05	3.44E-03	2.51E-06		
035	B	BH-92996	1204.5	6.11E-03	8.65E-05	2.10E-05	2.81E-03	2.39E-06		
035	B	BH-92996	1199.0	5.61E-03	7.94E-05	2.38E-05	2.91E-03	2.19E-06		
035	B	BH-92996	1193.5	5.88E-03	7.42E-05	2.49E-05	2.91E-03	1.86E-06		
035	B	BH-92996	1188.0	6.14E-03	7.46E-05	2.60E-05	2.87E-03	2.51E-06		
035	B	BH-92996	1182.5	6.68E-03	8.09E-05	2.76E-05	3.17E-03	2.68E-06		
035	B	BH-92996	1177.0	6.76E-03	8.22E-05	2.89E-05	3.14E-03	2.16E-06		
035	B	BH-92996	1171.5	7.07E-03	8.90E-05	3.49E-05	3.46E-03	2.55E-06		
035	B	BH-92996	1166.0	6.56E-03	8.86E-05	3.53E-05	3.45E-03	2.26E-06		
035	B	BH-92996	1160.5	6.56E-03	8.46E-05	3.71E-05	3.90E-03	2.26E-06		
035	B	BH-92996	1155.0	6.80E-03	8.87E-05	3.29E-05	4.03E-03	2.58E-06		
035	B	BH-92996	1149.5	6.34E-03	8.53E-05	3.18E-05	3.71E-03	2.93E-06		
035	B	BH-92996	1144.0	6.42E-03	8.53E-05	3.24E-05	4.00E-03	3.57E-06		
035	B	BH-92996	1138.5	6.28E-03	9.81E-05	3.97E-05	3.91E-03	3.57E-06		
035	B	BH-92996	1133.0	6.67E-03	8.63E-05	4.47E-05	4.41E-03	3.87E-06		
035	B	BH-92996	1127.5	7.16E-03	7.09E-05	4.72E-05	4.22E-03	4.70E-06		
035	B	BH-92996	1122.0	6.70E-03	8.30E-05	3.57E-05	4.22E-03	3.69E-06		
035	B	BH-92996	1116.5	7.24E-03	7.54E-05	2.73E-05	4.16E-03	4.94E-06		
035	B	BH-92996	1111.0	6.99E-03	7.46E-05	1.99E-05	4.28E-03	4.33E-06		
035	B	BH-92996	1105.5	6.60E-03	8.80E-05	1.99E-05	4.28E-03	3.91E-06		
035	B	BH-92996	1100.0	7.56E-03	9.23E-05	2.48E-05	4.12E-03	4.82E-06		
035	B	BH-92996	1094.5	7.42E-03	1.10E-04	3.17E-05	4.08E-03	4.78E-06		
035	B	BH-92996	1089.0	8.08E-03	1.18E-04	3.58E-05	4.73E-03	4.79E-06		
035	B	BH-92996	1083.5	8.07E-03	9.41E-05	3.27E-05	4.32E-03	5.11E-06		
035	B	BH-92996	1078.0	8.24E-03	8.55E-05	3.64E-05	4.28E-03	4.90E-06		
035	B	BH-92996	1072.5	8.24E-03	6.94E-05	3.27E-05	3.21E-03	3.33E-06		
035	B	BH-92996	1067.0	7.43E-03	5.81E-05	3.09E-05	2.89E-03	2.88E-06		
035	B	BH-92996	1061.5	6.94E-03	6.28E-05	3.19E-05	3.25E-03	2.53E-06		
035	B	BH-92996	1056.0	5.72E-03	6.67E-05	2.75E-05	3.25E-03	2.53E-06		
035	B	BH-92996	1050.5	6.86E-03	8.09E-05	3.23E-05	3.50E-03	2.37E-06		
035	B	BH-92996	1045.0	6.87E-03	8.42E-05	3.24E-05	3.16E-03	2.29E-06		
035	B	BH-92996	1039.5	6.93E-03	8.12E-05	3.06E-05	3.12E-03	2.31E-06		
035	B	BH-92996	1034.0	6.76E-03	6.20E-05	2.63E-05	3.23E-03	2.95E-06		
035	B	BH-92996	1028.5	7.13E-03	6.33E-05	1.94E-05	3.31E-03	3.02E-06		
035	B	BH-92996	1023.0	7.76E-03	7.70E-05	1.85E-05	3.54E-03	3.72E-06		
035	B	BH-92996	1017.5	7.58E-03	6.78E-05	1.65E-05	3.47E-03	3.49E-06		
035	B	BH-92996	1012.0	8.59E-03	7.84E-05	1.98E-05	3.80E-03	3.77E-06		
035	B	BH-92996	1006.5	8.97E-03	6.44E-05	1.60E-05	4.39E-03	4.26E-06		
035	B	BH-92996	1001.0	8.86E-03	5.82E-05	1.19E-05	6.44E-03	4.13E-06		
035	B	BH-92996	995.5	8.28E-03	5.82E-05	1.05E-05	8.34E-03	4.81E-06		
035	B	BH-92996	990.0	7.90E-03	6.06E-05	7.80E-06	8.68E-03	5.01E-06		
035	B	BH-92996	984.5	7.90E-03	7.26E-05	7.80E-06	7.93E-03	5.01E-06		
035	B	BH-92996	979.0	7.76E-03	6.52E-05	8.87E-06	6.67E-03	4.12E-06		
035	B	BH-92996	973.5	7.36E-03	6.60E-05	8.24E-06	6.20E-03	5.03E-06		
035	B	BH-92996	968.0	7.12E-03	5.49E-05	7.30E-06	5.93E-03	6.49E-06		
035	B	BH-92996	962.5	7.74E-03	5.36E-05	7.13E-06	5.62E-03	5.68E-06		
035	B	BH-92996	957.0	8.00E-03	5.99E-05	8.37E-06	5.62E-03	5.86E-06		
035	B	BH-92996	951.5	7.03E-03	5.70E-05	8.32E-06	5.08E-03	4.47E-06		
035	B	BH-92996	946.0	8.48E-03	6.66E-05	1.10E-05	5.90E-03	4.09E-06		
035	B	BH-92996	940.5	8.08E-03	7.67E-05	1.10E-05	5.59E-03	4.27E-06		
035	B	BH-92996	935.0	9.10E-03	7.45E-05	1.09E-05	5.59E-03	3.70E-06		
035	B	BH-92996	929.5	1.13E-02	8.32E-05	1.39E-05	7.12E-03	3.60E-06		
035	B	BH-92996	924.0	8.46E-03	5.84E-05	1.45E-05	4.71E-03	2.87E-06		
035	B	BH-92996	918.5	1.01E-02	5.27E-05	1.62E-05	4.55E-03	3.55E-06		
035	B	BH-92996	913.0	1.08E-02	5.09E-05	2.41E-05	4.15E-03	4.95E-06		
035	B	BH-92996	907.5	8.09E-03	5.66E-05	2.41E-05	3.51E-03	4.95E-06		
035	B	BH-92996	902.0	7.78E-03	6.55E-05	2.63E-05	3.99E-03	4.17E-06		
035	B	BH-92996	896.5	6.73E-03	5.13E-05	2.25E-05	2.69E-03	2.86E-06		
035	B	BH-92996	891.0	6.27E-03	6.20E-05	2.14E-05	2.72E-03	2.64E-06		
035	B	BH-92996	885.5	6.96E-03	4.89E-05	2.40E-05	2.88E-03	2.64E-06		
035	B	BH-92996	880.0	7.59E-03	6.08E-05	2.87E-05	3.06E-03	2.88E-06		
035	B	BH-92996	874.5	7.58E-03	7.01E-05	3.21E-05	3.29E-03	2.84E-06		
035	B	BH-92996	869.0	8.22E-03	7.20E-05	3.35E-05	3.38E-03	3.58E-06		
035	B	BH-92996	863.5	7.74E-03	7.74E-05	3.19E-05	2.81E-03	3.25E-06		
035	B	BH-92996	858.0	6.72E-03	7.91E-05	2.54E-05	2.10E-03	2.78E-06		
035	B	BH-92996	852.5	1.13E-02	9.17E-05	2.68E-05	2.40E-03	3.49E-06		
035	B	BH-92996	847.0	7.63E-03	9.17E-05	2.56E-05	2.56E-03	3.49E-06		
035	B	BH-92996	841.5	8.36E-03	9.61E-05	2.96E-05	3.45E-03	4.02E-06		
035	B	BH-92996	836.0	8.66E-03	1.00E-04	3.21E-05	3.82E-03	3.30E-06		
035	B	BH-92996	830.5	8.38E-03	1.06E-04	3.63E-05	3.94E-03	2.92E-06		
035	B	BH-92996	825.0	9.11E-03	1.13E-04	3.85E-05	3.68E-03	2.23E-06		
035	B	BH-92996	819.5	9.06E-03	1.27E-04	3.69E-05	3.23E-03	2.21E-06		
035	B	BH-92996	814.0	8.36E-03	1.22E-04	4.52E-05	2.96E-03	2.17E-06		
035	B	BH-92996	808.5	9.12E-03	1.20E-04	6.86E-05	2.96E-03	2.17E-06		
035	B	BH-92996	803.0	7.98E-03	9.50E-05	7.24E-05	2.51E-03	2.65E-06		
035	B	BH-92996	797.5	7.66E-03	1.07E-04	9.35E-05	2.92E-03	3.40E-06		
035	B	BH-92996	792.0	7.70E-03	1.04E-04	8.63E-05	3.20E-03	2.42E-06		
035	B	BH-92996	786.5	7.42E-03	1.11E-04	8.32E-05	2.96E-03	3.33E-06		
035	B	BH-92996	781.0	7.37E-03	1.03E-04	7.77E-05	3.24E-03	3.78E-06		
035	B	BH-92996	775.5	9.19E-03	1.03E-04	6.27E-05	3.24E-03	3.94E-06		
035	B	BH-92996	770.0	7.74E-03	8.31E-05	3.78E-05	2.71E-03	3.49E-06		
035	B	BH-92996	764.5	7.27E-03	7.20E-05	3.62E-05	3.20E-03	3.50E-06		
035	B	BH-92996	759.0	7.50E-03	6.49E-05	2.83E-05	3.39E-03	3.85E-06		
035	B	BH-92996	753.5	7.47E-03	6.47E-05	2.66E-05	4.18E-03	4.27E-06		
035	B	BH-92996	748.0	7.79E-03	7.83E-05	2.83E-05	4.84E-03	4.61E-06		
035	B	BH-92996	742.5	7.68E-03	9.80E-05	2.05E-05	4.17E-03	4.61E-06		
035	B	BH-92996	737.0	6.95E-03	9.10E-05	2.37E-05	3.78E-03	3.25E-06		
035	B	BH-92996	731.5	6.95E-03	9.10E-05	1.94E-05	3.26E-03	3.08E-06		
035	B	BH-92996	726.0	6.64E-03	1.06E-04	2.61E-05	2.98E-03	2.48E-06		
035	B	BH-92996	720.5	7.92E-03	9.88E-05	2.61E-05	2.98E-03	2.87E-06		
035	B	BH-92996	715.0	1.18E-02	1.15E-04	2.76E-05	3.78E-03	3.59E-06		
035	B	BH-92996	709.5	1.25E-02	1.05E-04	2.84E-05	3.60E-03	3.03E-06		
035	B	BH-92996	704.0	1.36E-02	1.14E-04	3.08E-05	3.84E-03	3.83E-06		
035	B	BH-92996	698.5	1.29E-02	1.15E-04	3.81E-05	3.70E-03	3.23E-06		
035	B	BH-92996	693.0	9.76E-03	1.36E-04	4.82E-05	3.41E-03	3.15E-06		
035	B	BH-92996	687.5	8.72E-03	1.38E-04	4.95E-05	3.41E-03	2.78E-06		
035	B	BH-92996	682.0	7.28E-03	1.27E-04	5.33E-05	3.17E-03	1.96E-06		
035	B	BH-92996	676.5	7.89E-03	1.36E-04	4.48E-05	3.13E-03	3.61E-06		
035	B	BH-92996	671.0	8.32E-03	1.12E-04	4.30E-05	3.44E-03	3.70E-06		
035	B	BH-92996	665.5	7.95E-03	1.01E-04	3.82E-05	3.51E-03	4.38E-06		
035	B	BH-92996	660.0	9.95E-03	9.58E-05	3.10E-05	3.96E-03	5.64E-06		
035	B	BH-92996	654.5	9.92E-03	1.02E-04	3.98E-05	3.75E-03	5.06E-06		
035	B	BH-92996	649.0	8.71E-03	1.10E-04	3.98E-05	3.75E-03	5.52E-06		
035	B	BH-92996	643.5	1.14E-02	1.24E-04	6.75E-05	4.62E-03	7.13E-06		
035	B	BH-92996	638.0	1.16E-02	1.03E-04	6.07E-05	4.46E-03	4.63E-06		
035	B	BH-92996	632.5	1.30E-02	9.28E-05	5.18E-05	4.02E-03	4.22E-06		
035	B	BH-92996	627.0	1.53E-02	1.00E-04	4.52E-05	4.05E-03	3.47E-06		
035	B	BH-92996	621.5	1.36E-02	1.23E-04	4.14E-05	3.64E-03	3.18E-06		
035	B	BH-92996	616.0	1.05E-02	1.27E-04	4.78E-05	2.97E-03	3.39E-06		
035	B	BH-92996	610.5	9.00E-03	1.30E-04	6.07E-05	3.28E-03	2.81E-06		
035	B	BH-92996	605.0	9.56E-03	1.39E-04	6.56E-05	3.62E-03	3.72E-06		
035	B	BH-92996	599.5	8.65E-03	1.25E-04	6.62E-05	3.58E-03	3.87E-06		
035	B	BH-92996	594.0	9.84E-03	1.46E-04	4.75E-05	4.15E-03	3.11E-06		
035	B	BH-92996	588.5	7.88E-03	1.28E-04	2.27E-05	3.41E-03	3.49E-06		
035	B	BH-92996	583.0	8.42E-03	1.21E-04	2.27E-05	3.08E-03	3.49E-06		
035	B	BH-92996	577.5	8.63E-03	1.21E-04	2.86E-05	2.77E-03	3.46E-06		
035	B	BH-92996	572.0	7.27E-03	1.09E-04	2.92E-05	2.63E-03	3.58E-06		
035	B	BH-92996	566.5	1.03E-02	1.24E-04	3.68E-05	2.54E-03	3.20E-06		
035	B	BH-92996	561.0	1.37E-02	1.21E-04	4.33E-05	2.76E-03	2.42E-06		
035	B	BH-92996	555.5	1.32E-02	9.83E-05	3.94E-05	2.62E-03	2.17E-06		
035	B	BH-92996	550.0	1.19E-02	8.37E-05	3.35E-05	2.79E-03	1.87E-06		
035	B	BH-92996	544.5	9.83E-03	1.56E-04	3.86E-05	2.99E-03	2.14E-06		
035	B	BH-92996	539.0	8.16E-03	1.36E-04	3.37E-05	2.63E-03	2.27E-06		
035	B	BH-92996	533.5	7.89E-03	1.28E-04	3.07E-05	2.33E-03	2.14E-06		
035	B	BH-92996	528.0	8.51E-03	1.11E-04	3.94E-05	2.67E-03	2.72E-06		
035	B	BH-92996	522.5	8.39E-03	9.16E-05	3.94E-05	2.56E-03	2.96E-06		
035	B	BH-92996	517.0	9.27E-03	1.25E-04	4.49E-05	2.89E-03	3.16E-06		
035	B	BH-92996	511.5	9.27E-03	1.49E-04	4.26E-05	2.83E-03	3.77E-06		
035	B	BH-92996	506.0	9.77E-03	1.31E-04	3.69E-05	2.71E-03	4.09E-06		
035	B	BH-92996	500.5	7.67E-03	1.01E-04	2.61E-05	2.25E-03	3.42E-06		
035	B	BH-92996	495.0	8.00E-03	7.19E-05	2.61E-05	2.16E-03	3.56E-06		
035	B	BH-92996	489.5	6.58E-03	4.73E-05	2.40E-05	1.76E-03	2.59E-06		
035	B	BH-92996	484.0	5.29E-03	3.82E-05	2.10E-05	1.53E-03	1.99E-06		
035	B	BH-92996	478.5	7.36E-03	6.39E-05	3.94E-05	2.41E-03	3.20E-06		
035	B	BH-92996	473.0	5.67E-03	6.44E-05	3.74E-05	1.92E-03	2.64E-06		
035	B	BH-92996	467.5	7.43E-03	9.34E-05	5.96E-05	2.45E-03	3.13E-06		
035	B	BH-92996	462.0	8.52E-03	1.83E-04	9.33E-05	3.52E-03	5.11E-06		
035	B	BH-92996	456.5	1.20E-02	2.09E-04	7.51E-05	2.72E-03	6.13E-06		
035	B	BH-92996	451.0	1.50E-02	2.55E-04	1.18E-04	3.47E-03	8.84E-06		
035	B	BH-92996	445.5	8.47E-03	1.82E-04	1.23E-04	3.28E-03	8.99E-06		
035	B	BH-92996	440.0	8.47E-03	1.21E-04	1.02E-04	3.16E-03	7.85E-06		
035	B	BH-92996	434.5	7.87E-03	1.14E-04	1.27E-04	3.30E-03	8.19E-06		
035	B	BH-92996	429.0	7.11E-03	1.11E-04	9.67E-05	3.07E-03	6.84E-06		
035	B	BH-92996	423.5	7.88E-03	1.15E-04	1.21E-04	3.28E-03	9.00E-06		
035	B	BH-92996	418.0	6.71E-03	7.09E-05	1.18E-04	2.55E-03	9.36E-06		
035	B	BH-92996	412.5	8.78E-03	1.10E-04	1.20E-04	2.87E-03	9.41E-06		
035	B	BH-92996	407.0	1.01E-02	1.04E-04	1.49E-04	3.25E-03	1.22E-05		
035	B	BH-92996	401.5	6.18E-03	1.08E-04	8.75E-05	1.90E-03	7.39E-06		
035	B	BH-92996	396.0	8.45E-03	2.00E-04	1.41E-04	3.17E-03	1.19E-05		
035	B	BH-92996	390.5	8.14E-03	1.63E-04	1.63E-04	3.14E-03	1.26E-05		
035	B	BH-92996	385.0	7.96E-03	1.80E-04	1.80E-04	4.21E-03	1.76E-05		
035	B	BH-92996	379.5	7.96E-03	1.62E-04	1.80E-04	4.58E-03	1.77E-05		
035	B	BH-92996	374.0	7.93E-03	1.48E-04	1.89E-04	3.80E-03	1.75E-05		
035	B	BH-92996	368.5	7.93E-03	1.41E-04	1.80E-04	4.18E-03	2.28E-05		
035	B	BH-92996	363.0	7.57E-03	1.22E-04	1.46E-04	3.87E-03	2.24E-05		
035	B	BH-92996	357.5	9.02E-03	1.26E-04	1.80E-04	4.54E-03	2.42E-05		
035	B	BH-92996	352.0	9.13E-03	1.10E-04	1.46E-04	4.52E-03	2.28E-05		
035	B	BH-92996	346.5	1.19E-02	9.90E-05	1.25E-04	4.60E-03	1.85E-05		
035	B	BH-92996	341.0	1.25E-02	1.05E-04	1.18E-04	4.95E-03	1.76E-05		
035	B	BH-92996	335.5	1.12E-02	9.84E-05	1.11E-04	4.90E-03	1.63E-05		
035	B	BH-92996	330.0	1.36E-02	1.24E-04	1.22E-04	5.01E-03	1.78E-05		
035	B	BH-92996	324.5	1.22E-02	1.24E-04	1.25E-04	4.62E-03	1.90E-05		
035	B	BH-92996	319.0	1.22E-02	1.09E-04	1.30E-04	4.29E-03	2.17E-05		
035	B	BH-92996	313.5	9.25E-03	1.13E-04	1.27E-04	4.25E-03	2.32E-05		
035	B	BH-92996	308.0	6.44E-03	8.44E-05	1.42E-04	3.85E-03	1.70E-05		
035	B	BH-92996	302.5	6.34E-03	8.56E-05	1.59E-04	4.03E-03	1.78E-05		
035	B	BH-92996	297.0	5.86E-03	8.85E-05	1.48E-04	3.69E-03	1.45E-05		
035	B	BH-92996	291.5	6.51E-03	8.21E-05	1.66E-04	3.44E-03	1.36E-05		
035	B	BH-92996	286.0	7.31E-03	8.44E-05	1.49E-04	3.01E-03	1.42E-05		
035	B	BH-92996	280.5	6.68E-03	7.42E-05	1.43E-04	3.01E-03	1.40E-05		
035	B	BH-92996	275.0	7.74E-03	7.72E-05	1.24E-04	3.64E-03	1.46E-05		
035	B	BH-92996	269.5	7.35E-03	7.20E-05	1.21E-04	3.55E-03	1.39E-05		
035	B	BH-92996	264.0	5.63E-03	6.29E-05	1.03E-04	3.59E-03	1.22E-05		
035	B	BH-92996	258.5	6.48E-03	6.27E-05	1.06E-04	3.61E-03	1.46E-05		
035	B	BH-92996	253.0	6.39E-03	5.56E-05	1.14E-04	3.90E-03	1.58E-05		
035	B	BH-92996	247.5	7.72E-03	8.11E-05	1.20E-04	4.71E-03	1.91E-05		
035	B	BH-92996	242.0	9.17E-03	8.37E-05	1.20E-04	4.71E-03	1.91E-05		
035	B	BH-92996	236.5	8.73E-03	1.11E-04	1.06E-04	4.59E-03	1.63E-05		
035	B	BH-92996	231.0	9.36E-03	1.15E-04	9.75E-05	4.27E-03	1.85E-05		
035	B	BH-92996	225.5	1.07E-02	1.23E-04	8.18E-05	5.37E-03	1.99E-05		
035	B	BH-92996	220.0	1.10E-02	1.22E-04	6.63E-05	4.22E-03	1.48E-05		
035	B	BH-92996	214.5	1.05E-02	1.14E-04	5.29E-05	4.21E-03	1.17E-05		
035	B	BH-92996	209.0	9.94E-03	1.13E-04	5.07E-05	3.90E-03	1.20E-05		
035	B	BH-92996	203.5	9.06E-03	1.16E-04	4.24E-05	3.63E-03	1.38E-05		
035	B	BH-92996	198.0	9.82E-03	1.14E-04	4.92E-05	3.63E-03	1.56E-05		
035	B	BH-92996	192.5	1.02E-02	1.25E-04	6.56E-05	3.47E-03	2.22E-05		
035	B	BH-92996	187.0	1.13E-02	1.33E-04	6.91E-05	3.03E-03	2.10E-05		
035	B	BH-92996	181.5	1.16E-02	1.14E-04	7.98E-05	3.04E-03	2.69E-05		
035	B	BH-92996	176.0	9.82E-03	1.01E-04	9.26E-05	2.55E-03	2.62E-05		
035	B	BH-92996	170.5	9.14E-03	1.10E-04	1.35E-04	2.26E-03	2.44E-05		
035	B	BH-92996	165.0	8.02E-03	9.67E-05	1.21E-04	2.16E-03	2.18E-05		
035	B	BH-92996	159.5	6.63E-03	8.16E-05	1.02E-04	1.63E-03	1.84E-05		
035	B	BH-92996	154.0	6.91E-03	1.04E-04	1.09E-04	1.70E-03	1.91E-05		
035	B	BH-92996	148.5	7.26E-03	9.66E-05	1.26E-04	1.71E-03	2.08E-05		
035	B	BH-92996	143.0	6.88E-03	5.97E-05	1.48E-04	1.60E-03	2.13E-05		
035	B	BH-92996	137.5	6.90E-03	5.50E-05	1.48E-04	2.04E-03	2.15E-05		
035	B	BH-92996	132.0	7.70E-03	4.67E-05	1.35E-04	1.80E-03	1.91E-05		
035	B	BH-92996	126.5	6.64E-03	4.13E-05	1.27E-04	1.35E-03	1.65E-05		
035	B	BH-92996	121.0	6.66E-03	3.88E-05	1.37E-04	1.29E-03	1.45E-05		
035	B	BH-92996	115.5	6.84E-03	5.10E-05	1.57E-04	1.43E-03	1.47E-05		
035	B	BH-92996	110.0	8.38E-03	6.89E-05	2.11E-04	1.84E-03	1.99E-05		
035	B	BH-92996	104.5	8.91E-03	6.95E-05	2.21E-04	1.82E-03	2.06E-05		
035	B	BH-92996	99.0	9.61E-03	9.76E-05	2.20E-04	1.97E-03	2.22E-05		
035	B	BH-92996	93.5	9.61E-03	9.67E-05	1.84E-04	1.94E-03	2.20E-05		
035	B	BH-92996	88.0	6.69E-03	7.44E-05	1.13E-04	1.49E-03	1.36E-05		
035	B	BH-92996	82.5	8.38E-03	9.40E-05	1.20E-04	1.78E-03	1.48E-05		
035	B	BH-92996	77.0	9.41E-03	8.51E-05	1.25E-04	1.85E-03	1.54E-05		
035	B	BH-92996	71.5	1.11E-02	8.23E-05	1.06E-04	1.77E-03	1.36E-05		
035	B	BH-92996	66.0	1.22E-02	8.35E-05	1.14E-04	1.86E-03	1.64E-05		
035	B	BH-92996	60.5	9.26E-03	9.05E-05	9.73E-05	1.92E-03	1.56E-05		
035	B	BH-92996	55.0	1.18E-02	8.99E-05	7.61E-05	1.79E-03	1.43E-05		
035	B	BH-92996	49.5	7.59E-03	1.10E-04	7.29E-05	2.04E-03	1.37E-05		
035	B	BH-92996	44.0	6.66E-03	9.76E-05	6.07E-05	1.76E-03	1.17E-05		
